当連結会計年度におけるわが国経済は、政府の経済政策を背景に企業収益や雇用情勢の改善が見られるなど、緩やかな回復基調が続きました	13
光学分野では、大手家電メーカーのモバイル関連で後半に量産販売を開始し、改善の兆しがみられました	10
変更の詳細は、「第５　経理の状況　１　連結財務諸表等　注記事項（セグメント情報等）　セグメント情報」の「１．報告セグメントの概要」をご参照下さい	10
当連結会計年度における世界経済は、米国ならびに欧州の景気は緩やかな拡大が続き、中国においても景気に回復の動きがみられました	12
これらの結果、国際貨物取扱業の営業収益は6,260,681千円（前期比1.1％増）、セグメント利益（営業利益）は431,616千円（前期比13.6％増）となりました	12
しかしながら、４月に発生した熊本地震による影響で、同県内の３店舗が１週間程度休業することになったほか、九州全般の地域で集客が減少傾向となりました	9
②グローバル部品・ロジスティクス	10
経常利益は18億88百万円（前年同期比３億19百万円、14.5%減）となりました	9
可塑剤の出荷数量は増加したものの、原料価格の下落に伴う販売価格の引き下げにより、売上高は46億３百万円となり、前連結会計年度に比べ１億25百万円の減収（同2.7％減）となりました	8
当セグメントは、報告セグメントに含まれない事業セグメントであり、本部における物販収入及び各報告セグメントに配分されていない全社費用を管理しております	10
英国のEU離脱問題や、アメリカ大統領選挙の影響もありましたが、日本へ訪れる外国人観光客数は史上最多を更新しております	11
当社グループの事業基盤となる福島県の経済は、東日本大震災からの復旧・復興への取組み等により、一部に弱い動きがみられるものの緩やかに回復を続けております	11
なお、同システムは引き続き、クリニックにも拡大して導入委託事業を継続する事になりました	10
（※２）市場関連リスク内での分散効果考慮前の金額です	10
なお、当社は事業子会社の経営統括を主たる目的とする純粋持株会社であり、各連結子会社からの不動産賃貸料収入、経営管理料収入及び配当金を主たる収益としております	10
当連結会計年度におけるわが国経済は、年度前半は新興国経済の低迷や英国のＥＵ離脱問題等の影響から株安・円高基調が進行し、輸出・生産面や個人消費の動きに足踏みが見られましたが、年度後半にかけて、内外経済の先行きに対する不透明感が和らいだことや、昨年11月の米大統領選挙を背景に、株高・円安が進む展開となり、全体としては緩やかな回復基調が続きました	8
また、鉄鋼製装置用弁は、年初からの販売価格の見直しに対し前期末に駆け込み需要があったこと、および造船市場の冷え込みにより海上用輸送用弁が減少したため前年対比で減少しました	7
戸建分譲住宅事業では、地域的な好不調は若干有るものの、全社的には好調に推移し、また、これまでのグループ会社からの店舗受注ノウハウを活かし、グループ外部への商業施設の受注拡大に努めました	11
当連結会計年度は、雇用関連指標が年度を通じて高水準で推移し、それに伴う慢性的な人手不足から、需要は堅調に推移いたしました	11
経常損益は、持分法による投資損失63億円等を計上したものの、前連結会計年度に計上したチリのカセロネス銅鉱山の減損損失の影響がなくなったこと等から、前連結会計年度に比べて423億円改善し310億円の利益となりました	11
大規模工事については、押上線連続立体化工事において、本年３月に墨田区内の事業が完了したほか、葛飾区内の仮下り線工事を推進した	10
出版関連事業のうち、出版メディア関連は、出版市場の低迷が続くなか、積極的な営業活動を推進し、書籍は前年並みに推移したが、雑誌の減少の影響が大きく、前年を下回った	7
加えて、需要に応じた生産体制の構築や生産性の向上、省エネ等のコスト改善についても引き続き取り組んでまいりました	10
③総合エンジニアリング事業	10
当連結会計年度の業績につきましては、受注高12,882百万円（前年同期比0.2％減）、売上高13,289百万円（前年同期比5.9％増）となりました	10
以上の営業活動に加え、与信精度の向上をはじめ、与信研修や応対品質研修などの人材育成強化を通じて、債権内容の健全性の維持、応対品質の向上に努めた結果、当期末における当社の営業貸付金は7,848億６百万円（前期末比2.3％増）、割賦売掛金は381億９百万円（前期末比36.8％増）となりました	12
２  当社の消費税等に係る会計処理は、税抜方式によっているため、「１  業績等の概要」に記載した金額には、消費税等は含まれていない	10
また、爆買いブームが沈静化する中、インバウンド集客を団体から個人へ切り替え好調を維持	9
ハ．募集・売出し・特定投資家向け売付け勧誘等の取扱手数料	10
さらに、ヒト型抗ヒトTNFαモノクローナル抗体「ヒュミラ」は376億62百万円(同15.4％増)と順調に拡大しました	11
①  デンタル関連事業	10
各セグメントの業績を示すと、次のとおりであります	10
タクシー事業では、電話回線混雑時でもスムーズな配車を可能にする自動音声配車システムを拡大し、お客様サービスの向上を図った	10
以上の結果、当部門の売上高は17億86百万円と前連結会計年度に比べ１億85百万円(9.4%)の減少、営業利益は１億59百万円と前連結会計年度に比べ１億３百万円(39.2%)の減少となりました	8
調剤薬局事業では、各薬局が調剤報酬の改定に対応した機能を構築するための施策を推進し、地域医療に密着した店舗運営において、顧客のニーズに対応したサービスを提供することで高付加価値化を図るとともに、店舗業務の標準化や本部への業務集約による経営の効率化を推進することで収益性の改善に取り組みました	10
SMS事業はショートメッセージを利用したサービスであり、「らくらくナンバー」、「いけいけナンバー」、「いけいけナンバーAPI」と3つのサービスがあります	10
その結果、材料販売事業は、売上高28億1千万円(前年同期比15億5千万円減・35.5％減)、営業損失1千万円(前年同期は7千万円の営業利益)となりました	8
セグメント利益は、効率的なマーケティング活動による販売管理費の減少および前期に発生した米国での構造改革による一時金の影響により、344億17百万円(同46.0％増、現地通貨ベースでは61.9％増)となりました	12
靴卸売事業では、多様化する顧客ニーズに対応すべく、上質感や機能性を重視した商品開発に注力するとともに、チャネルごとの特性に合った営業活動を推進いたしました	10
②　塗料	10
受入手数料は、21億65百万円（前期比80.3％）となりました	9
当社グループの属するスポーツ・レジャー用品等の業界は、こうした経済情勢の下、未だ足取りの重い状態が続いております	9
コンデンサ事業におきましては、高い成長が期待できる自動車・産業機器向けに、自動車市場で求められる耐振動化、高温度化、低ESR化に対応した新製品とハイブリッドアルミ電解コンデンサの開発を行い、産業機器向けには、機器の小型化に貢献する業界最小サイズの新製品や業界最高の高耐電圧化を実現した新製品を開発・導入しました	10
海外ポリプロピレン・コンパウンド事業は、北米を中心に自動車生産台数は増加したものの、円高の影響を含む交易条件が悪化しました	10
当社グループの主たる事業である投資・金融サービス業においては、６月の英国によるＥＵ離脱の是非を問う国民投票や11月の米大統領選挙といった欧米のイベント時には、貴金属市場を中心に市場は活況となりましたが、ＦＲＢによる利上げ判断の動向や米国の新政権による経済政策の先行きを睨んだ様子見ムードにより、期間全体を通して積極的な取引を手控える期間が長引きました	11
「化成品事業」	10
受注高は前期比１％減の80億円、売上高は前期比18％減の83億円、営業利益は前期比９％増の20億円となりました	9
不動産流通市場におきましては、新築マンションの供給戸数の減少や価格の高止まり、加えて、中古住宅マーケットにおける良質なストックの積み上がり等の影響により、成約件数は前年を上回る推移となりました	11
〔ＦＡ部門〕	10
当連結会計年度におけるわが国の経済は、政府の経済政策や金融緩和政策等を背景として、企業収益や雇用環境の改善により全体として緩やかな景気回復基調で推移したものの、海外経済の経済減速、消費動向の低迷等により景気の弱さがみられました	9
このうち、国内売上高は95億６千３百万円（同8.5％増）、海外売上高は181億４千４百万円（同1.7％増）となり、海外比率は65.5％となりました	12
ソフトウェア業界及び情報サービス業界においては、企業収益の改善を背景に、IT関連投資を含む設備投資の増加が期待されるなど、事業環境は改善傾向にあります	13
①設備工事事業	10
また、特別利益として関係会社株式売却益を218億円計上したこと等により、親会社株主に帰属する当期純利益は854億円（前連結会計年度比32.4％増）となりました	11
このような経済情勢の中、当社グループにおきましては、エネルギー事業の石炭販売分野における石炭価格の下落及び石炭販売数量の減少などにより、売上高は530億86百万円と前年同期比54億77百万円（9.4%）の減収となりましたが、営業利益は生活関連事業において前第３四半期連結会計期間に新たに加わった衣料品分野の業績及び飲食用資材分野における原材料価格の下落などにより、10億27百万円と前年同期比19百万円（2.0%）の増益となりました	10
資源リサイクル事業については、廃棄物の有効利用と適正処理に引き続き傾注し、安定的な収益を確保した	11
食品材料事業では、健康にやさしく特長ある天然の食品材料を主として食品業界へ積極的に販売するとともに、新たな市場の開拓にも鋭意取り組んでおります	10
（※２）　ＥＨＲ：Ｅｌｅｃｔｒｏｎｉｃ　Ｈｅａｌｔｈ　Ｒｅｃｏｒｄ	10
）と業務・資本提携を締結いたしました	10
運送事業につきましては、当社製品の輸送取引の減少傾向が継続したため、売上高4億円(前年同期比2億1千万円減・34.9％減)、営業損失1百万円(前年同期は2千万円の営業利益)となりました	7
具体的には、平成29年５月から運転開始のクルーズトレイン「ＴＲＡＩＮ ＳＵＩＴＥ 四季島(トランスイート しきしま)」について、運行日程・ルートの詳細を公表し、旅行商品のお申込みを受け付けるとともに、上野駅で「新たな旅立ちの13.5番線ホーム」およびラウンジ「ＰＲＯＬＯＧＵＥ 四季島」の整備を進めました	10
また、四街道市大日の商業施設や墨田区業平の賃貸施設等を取得した	10
また、東日本大震災の復興に伴う公共工事が土木を中心に落ち着きを見せるなか、５月に開催された伊勢志摩サミット等の大型イベントや熊本地震の応急仮設住宅建設に取り組むほか、被災地域の復興需要に優先的に対応してまいりました	10
ュリティ基準のことをいいます	10
この結果、資源関連事業全体では、売上高は20億５千万円（前連結会計年度比5.6％減）、営業損失は２億１千４百万円（前連結会計年度は営業損失２億４千３百万円）となりました	9
企業収益が改善する一方で、個人消費は低迷が続きました	10
(ニ)「新製商品の販売強化」の認識共有	10
これらの結果、ネイル関連事業の売上高は、1,944百万円と前年同期比50百万円(2.7%)の増収となりましたが、利益面は、販売費及び一般管理費の増加により、営業損失25百万円と前年同期比47百万円の減益となりました	9
①不動産セグメント	10
ID認証と証跡管理についての当社ソリューションのPRに努め、株式会社ナノオプト・メディア主催「Security Days	10
一方では17店舗の撤退を行い、当連結会計年度末の店舗数は479店舗となりました	10
・CIT Group Inc.との航空機リース合弁事業であるTC-CIT Aviation Ireland Limited（現 TC Skyward Aviation Ireland Limited）およびTC-CIT Aviation U.S., Inc.(現 TC Skyward Aviation U.S., Inc.)について、CIT Group Inc.が出資する持分の全てを当社が追加取得し、当社の完全子会社といたしました	10
器具器材関連事業	10
欧州では、英国のＥＵ離脱問題の懸念がありますが、個人消費の好調は維持されました	11
また、ＪＲ東海から当期受領した補償金36億94百万円を特別利益に計上し、また、プリント配線板事業の移管に係る費用等17億76百万円を特別損失に計上したことから、親会社株主に帰属する当期純利益は前期比13億95百万円改善の15億10百万円となりました	11
商事事業につきましては、化学工業薬品の販売減少により、前期に比べ減収となりました	8
② 科学分析機器	10
日用品向包装材（粧業包装／詰替パウチ）では国内の売上は堅調に推移したものの、タイ子会社において受注が低調に推移したことにより減収となりました	8
セグメント利益は、防蟻・防水・断熱工事等の住宅関連事業において収益性が向上し、セグメント利益の向上に貢献はしたものの、上記売上高の減少を補うまでには至らず、645百万円と前年同期に比べ56百万円減少しました	9
刺繍レースを扱うフロリア㈱は、新たにノベルティ商品の販売が増えたものの、主力販売品の高級婦人服地の売上が低迷し減収となりました	9
本みりんは、「米麹こだわり仕込み本みりん」、料理酒は、「国産米こだわり仕込み料理の清酒」等の高付加価値品は順調に推移しましたが、一方でギフトや加工・業務用が振るわず、本みりん全体として前期を下回りました	9
新たに６月にオープンした「セントラルスポーツアウトドアビレッジ THE101」（静岡県伊豆市）では、30年にわたるダイビング事業を中心としたアウトドアアクティビティの新たなサービスの展開を一般の方に向けても行い、スポーツツーリズムや地域創生のアウトドアの拠点として推進しております	10
この間のお客さま並びに株主のみなさまのご支援に厚くお礼申し上げます	10
介護事業におきましては、介護付有料老人ホーム２カ所を開設したほか、グループホーム１カ所、ショートステイ２事業所、訪問看護ステーション２事業所、障がい児通所支援事業放課後等デイサービス７事業所を新規開設するなど、積極的な展開を図りました	10
建築設備の受注が増加したほか、半導体産業用設備もおおむね順調に受注しており、受注高は8,041百万円と前連結会計年度に比べ710百万円（9.7％）の増加となりました	13
・銀行カード連合組織である中国銀聯股份有限公司の子会社で、中国最大手のカード決済サービス企業である銀聯商務有限公司と戦略的な業務提携を締結いたしました	10
受注高、売上高は前期に電気設備工事の大型案件があったことから前期を下回りました	8
この結果、現地通貨ベースでは前期の売上を上回りました	10
（その他の事業）	10
＜中国医薬品事業＞	10
このような状況のもと、当社グループは、海外での事業展開を加速させると同時に、強固な収益基盤を構築するために各事業で収益力強化に向けた取り組みを進めました	10
EV関連についてはEV普及期に向けて、V2Hシステム「EVパワー・ステーション」にアドバンスモデルを加えるとともに充電インフラに貢献する急速充電器のラインアップの強化を行いました	10
磁気ディスク用アルミ基板は、第２四半期以降、需要の回復基調が続きましたが、高品質化に伴う生産性の低下による販売数量の減少や為替の影響などにより、前期に比べ減収となりました	8
この結果、当連結会計年度における売上高は540,311千円（前年同期比1.0%増）、営業損失△14,407千円（前年同期は営業利益44,325千円）となりました	10
なお、当社グループは炭素製品の製造・販売を主な事業とする単一セグメントでありますが、当連結会計年度における製品別の売上高については、次の通りであります	10
売上高は207億円で前連結会計年度比21億円(11.2％)の増収となり、営業利益は60億円で前連結会計年度比23億円(59.8％)の増益となりました	12
当社は、本協定を通じて、国内外にて長年培ってきたノウハウを提供するとともに、Grab Inc.との自動車リース・レンタル事業における協働を推進いたします	10
工業製品については、ふっ素樹脂製品、環境製品等の需要が堅調に推移したため、売上高は前連結会計年度に対し1.3％増の413億85百万円となりました	12
医療事業では、昨年９月に大分県大分市においてウイルス除去フィルター「プラノバ™ BioEX」の紡糸工場が竣工しました	10
② 石材卸売事業	10
当期（2016年４月１日から2017年３月31日まで）の個別業績は、営業収益（売上高）89億58百万円、営業利益９億61百万円、経常利益９億37百万円、当期純利益10億７百万円となり、連結業績は、売上高89億58百万円、営業利益９億55百万円、経常利益８億15百万円、親会社株主に帰属する当期純利益８億85百万円となり、前期と比較して増収増益となりました	18
床用塗料においては、連結子会社の阿童木（無錫）塗料有限公司の清算による売上減少と当社の主力となる改修市場での設備投資物件の減少により前年を下回りました	8
セグメント別の業績は次のとおりであります	10
スパリゾートハワイアンズにつきましては、春休みに「チームラボアイランド－学ぶ未来の遊園地－in	10
また、次世代型マーケティング＆コミュニケーションのためのAI・コグニティブ・サービスの研究、新型コミュニケーション・ロボットの開発など、新サービス・新製品開発に向けた先行投資を継続した結果、当連結会計年度における売上高は８億11百万円(前年同期比20.9％増)、セグメント損失は98百万円(前年同期はセグメント損失７百万円)となりました	10
セグメントの業績は、次のとおりです	10
欧州市場においては、重点市場であるドイツ、フランス等で堅調に売上を伸ばし、現地通貨ベースでは前期の売上を上回りました	13
なお、欧州市場における事業拡大を図るため、昨年４月にドイツ・デュッセルドルフ市において旭化成ヨーロッパが営業活動を開始しました	10
（分譲マンション事業）	10
倉庫事業は、国内染色加工事業における商量減少に伴い、荷役取扱量が落ち込んだことで売上高263百万円（前期比6.3％減、17百万円減）と減収になり、経費圧縮に努めましたが営業利益４百万円（前期比44.0％減、３百万円減）となりました	6
なお、前期比較については、前連結会計年度の数値を変更後のセグメント区分に組み替えた数値で比較しています	10
両社は中長期的な提携関係を発展させることを基本合意しており、両社にとって即効性よりも中長期的な成長を支える関係構築を目指しております	10
受注高、売上高はカンボジア、ミャンマーが好調に推移したことから前期を上回りました	14
販売物件の引渡しがあったことを主因に、売上高は前連結会計年度比110.8％増の718億円（前連結会計年度は340億円）、営業利益は同14倍超の98億円（前連結会計年度は６億円）となった	12
食料分野では、米国においてサッポロインターナショナル株式会社と共同出資する米国果汁飲料メーカーのCountry Pure Foods,Inc.を介し、米国業務用シャーベット製造会社であるThe Ridgefield's Brand Corporation,Inc.のシャーベット事業を取得しました	10
そのような市場環境のもと人手不足を背景とした多くの需要が寄せられ、人材サービスに関連する市場は全体として拡大傾向で推移いたしました	12
このような環境のもと、当社グループは、お客様の多様なニーズに的確にお応えするため、新商材、新事業開発に積極的に取り組むとともに、各種商材の複合営業を強力に推進しました	10
また、株主資本の効率的運用の観点から、積極的な財務運営も行ってまいりました	10
また集合住宅では１月に市場導入し、高い評価を得ている新型集合住宅向けシステムの販売が好調に推移いたしました	11
業界未経験者も含めた積極的な技術者採用や外部ビジネスパートナーの有効活用、受注単価交渉による利益率の改善に努めたことなどから、売上高は7,654百万円（前連結会計年度比6.3％増）、セグメント利益は1,426百万円（同9.3％増）となりました	12
コークス事業については、当社グループの販売数量は、195万３千トンと前期比７千トンの微増となり、販売価格は、原料炭価格上昇の影響などにより上昇し、増収となった	13
海外市場において売上拡大を図るため、ブラジル・サンパウロに販売子会社を設立するとともに、インドにおいて販売子会社の設立に向けた手続きを進めるなど、成長市場での販売基盤の強化に向けた取組みを行いました	10
<２>上記貸付に関する当時の役員に対する損害賠償請求	10
熊本地震の復旧工事や太陽光の大型案件の受注などにより、受注高は77億４千５百万円（前期比18.6％増）、完成工事高は71億４千５百万円（前期比12.7％増）となりました	12
2017年１月より当社グループ会社である日産大阪販売株式会社と提携し「車と電気のコラボレーション事業(※３)」を実施する等、今後も電気を通じた新たな価値提案を行ってまいります	10
運用・保守業務は、特定顧客向けの業務受託量が増加したことに加えて、「ＮＶＩＤＩＡ社」の保守サポート業務を開始したことにより、売上高、利益ともに増加致しました	13
－」をスタートさせ、前経営計画における事業構造改革を踏まえ、「エリア戦略」と「機能戦略」を軸として、真のグローバルロジスティクス企業を目指し、グループ一丸となって取り組んでまいりました	10
一方で、2017年３月31日付で提出会社の連結子会社である日立住友重機械建機クレーン株式会社の一部株式を住友重機械工業株式会社に譲渡し、持分法適用関連会社としました	10
経常利益は、金利が低水準で推移した影響に加え、住宅ローンの融資実行増加にともなう初期費用の増加や、顧客の外貨・投資信託取引の減少もあり、50億円（同15.6％減）となりました	6
これらにより、従来からの中小企業案件に留まらない、取扱規模と取扱地域の両軸からのカバー領域の拡大に注力しております	10
また、難燃剤は主力製品の市況が回復し堅調に推移しました	12
（アジア）	10
①　カーライフ部門	10
同事業は当社の既存事業との相乗効果も充分期待できるとともに、多言語展開することでインバウンド事業等への展開も可能であると考えております	10
以上の結果、西日本ソリューション事業の当連結会計年度の売上高は535,929千円、セグメント利益は55,314千円となりました	10
・製品企画段階からのコスト分析の徹底、生産計画の効率化を進めるとともに、グループ内の製造子会社との協力体制を深め、同業他社に比して競争力のある製造コストと納期対応の実現に取り組みました	10
また、特別利益に破産更生債権等（全額引当済）に計上していたＭＳエイジア株式会社等に対する債権回収として71百万円、甲府工場設置の太陽光発電等に係る補助金収入48百万円および役員退職慰労引当金戻入額17百万円を計上し、一方で、特別損失に事業撤退損24百万円を計上したことにより当期純利益は199百万円（前年同期比13.0％減）となりました	9
その結果、一般勘定と特別勘定を合計した資産運用損益は、2,091億円（同42.2％増）の利益となりました	11
これらの結果、日常消費領域における売上高は1,717億円（前連結会計年度比2.7％増）となりました	11
②　運送業	10
あわせて、平成29年４月開業の西口駐車場ビルや平成30年春完成予定のスポーツ整形クリニック、平成31年冬完成予定のＪＲ秋田ゲートアリーナ(仮称)の準備を進めました	10
当連結会計年度における世界経済は、英国のＥＵ離脱問題や米国の政権交代等によって先行きに対する不透明感が高まったが、経済への影響は限定的なものに留まり、全体として緩やかに成長した	11
当連結会計年度におきましても、店頭での販売促進、店内シェアの拡大をはかるとともに、新規顧客の獲得に向け積極的な営業活動を展開いたしました	10
この部門の当期の売上高は26億62百万円(前年同期比13.4%減)となりました	9
平成28年10月には、生活者視点に立った的確な情報収集と分析を行い、付加価値の高いマーケティングコミュニケーション施策を迅速に提供するため、企画・制作に関連するグループ会社３社を統合し、株式会社ＤＮＰコミュニケーションデザインを設立した	10
セグメント営業利益は資源需要の低迷から利幅が圧縮されるなど、厳しい状況となり１億32百万円(前年同期は５百万円の損失)の損失となりました	7
保安面においては「危機対応訓練」や「一日保安ドック」を継続して実施し、保安の確保に努めた	10
ロ．引受け・売出し・特定投資家向け売付け勧誘等の手数料	10
以上の結果、当連結会計年度の売上高は、327億67百万円（前年同期比7.9％増）となり増加いたしました	11
２．医療保障・生前給付保障等には、医療保障給付（入院給付、手術給付等）、生前給付保障給付（特定疾病給付、介護給付等）等に該当する部分の年換算保険料を計上しています	10
（「金銭の信託」のうち売買目的有価証券以外のものを含みます	10
2. マーケティング機能の強化	10
期首手持工事の進捗に伴い、売上高は前期比2.9％増の1,357億円余となった	11
なお、各セグメントの売上高はセグメント間の内部売上高及び振替高を含んでおります	10
国内のローン・クレジットカード事業においては、商品・サービス機能の向上、新規集客の拡大、クレジットカード（ＡＣマスターカード）の販売推進、債権内容の健全性維持等に取り組んでまいりました	10
であっても一貫性のある運用管理、運用統制が実現できるパッケージソフトウエア技術の在り方を定義した技術戦略です	10
さらに、保守作業員の安全性向上を目的として、ＧＰＳを活用した列車接近警報装置の導入線区を拡大しました	10
２社の持合いを解消し売却益21百万円を計上しております	10
回路製品は、各種電源および家庭用蓄電システムの売上が減少したことなどにより22,544百万円と前期比17.8％の減収となりました	7
）との合弁会社で当社の持分法適用会社であったSHマテリアル株式会社の発行済株式のうち、当社の保有する株式の全てを住友金属鉱山に譲渡し、併せて当社と住友金属鉱山の合弁会社で当社の持分法適用会社であった株式会社SHカッパ―プロダクツ（以下、「SHカッパ―プロダクツ」という	10
ビジネス・観光需要の取り込み、インバウンドの集客強化に加え、ハード・ソフトの積極的な品質改善などによりホテル全体の稼働率・単価が順調に推移し、前期を大幅に上回る収益を確保することができました	13
一方、建設機械用足回り部品の販売数量増加や中国の生産拠点の集約、コスト改善の効果により、営業利益は65億２千４百万円（前期比22.6％増）となりました	12
セグメント別の状況は次のとおりです	10
当連結会計年度における繊維セグメントの部門別の経営成績等は次のとおりであります	10
＜セグメント別状況＞	10
ATM運営事業売上高は、前年同期比4.1％増の4,050百万円(前年同期3,889百万円)、売上原価は、前年同期比5.1％減の2,428百万円(前年同期 2,559百万円)、売上総利益は前年同期比22.0％増の1,622百万円(前年同期 1,330百万円)となりました	13
日本	10
（注）前連結会計年度につきましては、参考情報として個別財務諸表に基づく数値を記載しております	10
〔ロボマシン部門〕	10
このような環境のもとで、当連結会計年度の売上高は前連結会計年度に比べて為替相場が円高で推移したことなどから189億61百万円（前年同期比1.2％減）となりました	9
医薬品については、がんおよびその周辺領域に特化した当社製品の啓発活動や適正使用を推奨する活動を推進しました	10
当連結会計年度においては、コールセンター・店舗・WEB・訪問のチャネル展開、及び販売網の連携強化に注力し、販売は好調に推移いたしました	11
当社グループを取り巻くエネルギー業界においては、省エネルギー化や顧客ニーズの多様化などにより石油製品の需要が減少傾向にあるなか、石油元売りの再編への動きが進むとともに、昨年４月に電力の小売りが全面自由化された	9
当連結会計年度は、主に産業機器、車載機器等の分野向けの売上が増加したこと、フェニテックセミコンダクター株式会社をセグメントに含めていることにより、売上高146億10百万円（前年同期比368.3％増）、セグメント利益10億77百万円（前年同期比2.5％減）となりました	11
(電子部品装置・その他装置)	10
ライセンス売上高は当連結会計年度も過去最高を更新し、1,866百万円（前年同期比9.2％増）となりました	11
[その他]	10
その結果、当連結会計年度における業績は、売上高984億21百万円（前年同期比3.0％増）、営業利益68億70百万円（前年同期比15.8％減）、経常利益70億35百万円（前年同期比12.7％減）、親会社株主に帰属する当期純利益27億20百万円（前年同期比44.7％減）となりました	8
国内で既存顧客との取り組み強化や新規顧客開拓などユニフォームや資材用途向けの販売拡大に取り組みましたが、カジュアル衣料用途向け販売の落ち込みに加え、インドネシア子会社にて、旺盛なローカル市場向け需要を取り込むため、ローカルで主流である委託加工での受注拡大を積極的に進めたことで、テキスタイル販売部門の売上高は2,562百万円（前期比7.9％減、220百万円減）となりました	8
前年に比べ売上の回復も見られましたが、消費者の可処分所得の減少は、節約志向に繋がり、低価格化へと、	10
こうした中で、当社グループは、中期経営計画「Bridge to the Future ～未来への架け橋～」に基づき、「財務体質の強化」「プロパー事業の強固な基盤作り」「利益の底上げ」を最優先課題として取り組んだ	10
当期の当地経済をみますと、北陸新幹線開業から２年が経過しましたが、今なお国内の観光客のみならず外国人観光客が数多く訪れ、地域の活性化が鮮明に表れております	11
営業面では、中国線を中心として、訪日需要を喚起するために海外発割引運賃を設定した他、中国のアリババグループが運営する旅行サイトにおいてＡＮＡの航空券の購入を可能とすることで、中国人のお客様の更なる利便性の向上に取り組み、需要喚起に努めた	10
営業利益は37.3％減の27億１千３百万円となりました	9
建築・土木関連の発泡ポリスチレン押出ボード「ミラフォーム」は、建築分野では、割付断裁品、高断熱製品の販売が好調に推移し、土木分野では、東北復興需要があり売上は増加しました	13
利益面では、コストダウンの推進など収益体質の改善に向けた取り組みの成果により、営業利益46億70百万円（前期比26.5％増）、経常利益46億91百万円（前期比26.2％増）、親会社株主に帰属する当期純利益29億70百万円（前期比41.9％増）となりました	13
（建設事業）	10
その結果、当連結会計年度の業績につきましては、営業収益103億41百万円（前期比101.2％）、純営業収益102億10百万円（同101.0％）、経常利益47億35百万円（同110.7％）、親会社株主に帰属する当期純利益46億88百万円（同163.5％）となりました	14
利益は20百万円(前期比61百万円、74.8％減)となりました	9
売上については、装置受入整備状況といった客先都合や開発要素の高い案件の進捗遅延等により売上計上が翌期となるものがありました	10
のシステム統合案件が一段落したことやマイナス金利政策による収益の悪化から主要顧客先である銀行業のソフトウエア	9
当社グループの主たるマーケットである持ち家着工戸数も291.7千戸（同2.6％増）と伸び、また主力商品である合板の市況も年度後半には底入れするなど、まずまずの経営環境となりました	12
しかしながら、当セグメント全体の売上収益としては原材料価格の下落（価格スライド制）や為替相場の円高基調の影響で前年同期を下回りました	10
また、米国の新政権の政策動向や英国のＥＵ離脱問題等の国内景気への影響など、依然として先行き不透明な状況が続いております	10
また、広域展開するチェーン店への導入を進めるなど、引き続き加盟店開拓に積極的に取り組みました	10
（注）１．当事業年度の基礎利益（Ａ）の中には、インカム・ゲインに係る金銭の信託運用益4,493百万円及び売買目的有価証券運用益のうち、利息及び配当金等収入17百万円が含まれております	10
また、将来の持続的な発展を見据え、自社開発の住宅建設業者向けパッケージソフトウェアの全面改良といった投資を行ったことで、募集費、教育費に加え研究開発費が増加しましたが、稼働率の向上や受注単価改善などに努めた結果、経費増加分を吸収し増益となっております	7
一方で、米国の政権移行の影響や、地政学的リスクの高まりなど、先行きは依然として不透明な状況で推移しました	10
売上高は1,085億円（対前期△7.8％）、営業利益は97億円（同＋38.8％）となりました	10
データセンターなどの第三世代ビジネス（クラウド・ビッグデータなど）は堅調に推移するとともに、大規模なパソコン代替案件などハードウェアビジネスが伸長したことにより、売上高は8,974百万円（前連結会計年度比2,869百万円増、47.0％増）、セグメント利益（営業利益）は371百万円（前連結会計年度比158百万円増、74.4％増）と増収増益となりました	14
金属と樹脂とを直接接合する技術である「アマルファ」は一部の携帯端末の金属筐体を製造する工程で使用されておりますが、引き続き販路拡大に向け営業活動に取り組みました	10
なアクセスの発見を容易にした「EAC V1.5」をリリースするなど、製品の拡張・改良、品質向上に努めました	10
なお、純資産額は当年度中573百万円減少して、当連結会計年度末残高は251,139百万円となりましたが、総資産額は当年度中309,487百万円増加して、当連結会計年度末残高は5,815,095百万円となりました	10
半導体業界におきましては、既に量産のできるDRAMやフラッシュメモリにおいて、ともに供給不足が続くほど好調であり、中国での工場建設ラッシュも活発化しています	12
また、建材は断熱材及び防水資材が前年度並みに推移しました	10
なお、当連結会計年度より、報告セグメントとして記載する事業セグメントを変更しており、当連結会計年度の比較・分析は、変更後の区分に基づいております	10
セグメント損失は、前期比３億40百万円悪化の５億32百万円となりました	9
当連結会計年度の業績は、売上高は、店舗数の減少などにより、325億79百万円（前年同期比4.2％減）となりました	8
当連結会計年度におけるわが国経済は、企業収益や雇用環境は改善基調で推移し、全体としては緩やかな景気回復が続きました	13
この結果、営業収益は471百万円（前年同期比5.9％減）、営業利益は15百万円（同53.4％減）となりました	8
海外では、米国経済は個人消費、民間設備投資が堅調で景気回復基調が続いております	13
親会社株主に帰属する当期純利益については、前連結会計年度に比べて事業構造改善等に伴う特別損失の減少による利益増や退職給付費用関連での課税所得額の減少等により11億18百万円（前連結会計年度 ９億54百万円 前連結会計年度比 17.1％増）となりました	11
※：エアバッグの膨張装置	10
国内、中国、EMEAの中小型の減・変速機の市況は堅調に推移したものの、国内外の大型機種の市況低迷が継続したことから、受注、売上ともに減少いたしました	8
